source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,year,season,hops,direct,source_delta_storage_mcm,source_full_runoff_mcm,target_full_runoff_mcm,pair_impact_ratio,pair_impact_pct_of_target_runoff,pair_impact_days,runoff_coverage_pct,area_coverage_pct,activity_share_pct,drawdown_share_pct,fill_share_pct,signed_storage_change_share_pct
68612,10457,17311,22853,2004,monsoon,3,0,99.889,0.501421,60.041126,1.663676,166.367632,153.058221,0.835129,3.896252,47.537713,,52.404141,58.380547
47377,22814,17311,22853,2004,monsoon,4,0,-0.661,0.133758,60.041126,-0.011009,-1.100912,-1.012839,0.222777,0.946313,0.314573,3.387485,,-0.386324
21623,22796,17311,22853,2004,winter,1,1,0.309,0.063973,16.306673,0.018949,1.89493,1.743335,0.392312,0.53248,0.187693,,0.324178,1.188238
26992,22794,17311,22853,2004,winter,1,1,-0.861,0.063973,16.306673,-0.0528,-5.280047,-4.857643,0.392312,0.53248,0.522988,1.242191,,-3.310914
44124,22795,17311,22853,2004,winter,1,1,0.0,0.025143,16.306673,0.0,0.0,0.0,0.15419,2.021205,0.0,,,0.0
45325,22805,17311,22853,2004,winter,1,1,-4.676,0.060221,16.306673,-0.286754,-28.675378,-26.381348,0.3693,0.97693,2.840293,6.746209,,-17.981227
70830,10451,17311,22853,2004,winter,1,1,-51.53,0.09233,16.306673,-3.160056,-316.005608,-290.725159,0.566209,3.318143,31.300321,74.343918,,-198.154963
77528,6576,17311,22853,2004,winter,1,1,65.484,15.448996,16.306673,4.015779,401.577939,369.451704,94.740336,55.96254,39.776251,,68.700632,251.814081
64733,22804,17311,22853,2004,winter,2,0,-4.229,0.005393,16.306673,-0.259342,-25.934169,-23.859435,0.03307,0.525348,2.568777,6.101309,,-16.26232
76686,10459,17311,22853,2004,winter,2,0,29.33,0.130844,16.306673,1.79865,179.86502,165.475818,0.802397,7.79976,17.815611,,30.770716,112.786436
23471,22818,17311,22853,2004,winter,3,0,0.1949,0.134857,16.306673,0.011952,1.195216,1.099599,0.827006,8.207418,0.118386,,0.204474,0.749474
68612,10457,17311,22853,2004,winter,3,0,-7.849,0.044679,16.306673,-0.481337,-48.13367,-44.282976,0.273991,3.896252,4.767635,11.323994,,-30.182773
47377,22814,17311,22853,2004,winter,4,0,-0.168,0.013625,16.306673,-0.010303,-1.030253,-0.947833,0.083553,0.946313,0.102046,0.242379,,-0.646032
21623,22796,17311,22853,2005,dry,1,1,0.343,0.016255,2.919686,0.117478,11.747837,10.573053,0.556743,0.53248,0.081597,,0.390806,-0.140101
26992,22794,17311,22853,2005,dry,1,1,1.878,0.016255,2.919686,0.64322,64.321976,57.889779,0.556743,0.53248,0.446763,,2.139749,-0.767086
44124,22795,17311,22853,2005,dry,1,1,0.0,0.008244,2.919686,0.0,0.0,0.0,0.28237,2.021205,0.0,,,-0.0
45325,22805,17311,22853,2005,dry,1,1,49.998,0.015414,2.919686,17.124442,1712.444184,1541.199765,0.527946,0.97693,11.894167,,56.966547,-20.422126
70830,10451,17311,22853,2005,dry,1,1,-314.154,0.026071,2.919686,-107.598542,-10759.854196,-9683.868776,0.892955,3.318143,74.734993,94.456839,,128.318983
77528,6576,17311,22853,2005,dry,1,1,0.0,2.659033,2.919686,0.0,0.0,0.0,91.072557,55.96254,0.0,,,-0.0
64733,22804,17311,22853,2005,dry,2,0,29.374,0.001566,2.919686,10.06067,1006.066952,905.460257,0.053651,0.525348,6.987865,,33.468046,-11.99807
76686,10459,17311,22853,2005,dry,2,0,-4.23,0.034752,2.919686,-1.448786,-144.878573,-130.390716,1.190271,7.79976,1.006287,1.271836,,1.727781
23471,22818,17311,22853,2005,dry,3,0,0.1943,0.03586,2.919686,0.066548,6.654824,5.989342,1.228227,8.207418,0.046223,,0.221381,-0.079364
68612,10457,17311,22853,2005,dry,3,0,-14.206,0.013981,2.919686,-4.865591,-486.559104,-437.903193,0.478843,3.896252,3.379506,4.271325,,5.802567
47377,22814,17311,22853,2005,dry,4,0,5.98,0.004168,2.919686,2.048165,204.816517,184.334865,0.14274,0.946313,1.422599,,6.813472,-2.442584
21623,22796,17311,22853,2005,pre_monsoon,1,1,0.467,0.026667,6.706491,0.069634,6.963403,6.336697,0.39763,0.53248,0.171932,,0.279819,0.751183
26992,22794,17311,22853,2005,pre_monsoon,1,1,1.125,0.026667,6.706491,0.167748,16.774793,15.265061,0.39763,0.53248,0.414184,,0.674082,1.809595
44124,22795,17311,22853,2005,pre_monsoon,1,1,0.0,0.058451,6.706491,0.0,0.0,0.0,0.871566,2.021205,0.0,,,0.0
45325,22805,17311,22853,2005,pre_monsoon,1,1,12.096,0.035729,6.706491,1.803626,180.362569,164.129938,0.532748,0.97693,4.453303,,7.247731,19.456768
70830,10451,17311,22853,2005,pre_monsoon,1,1,-90.095,0.105989,6.706491,-13.433999,-1343.399938,-1222.493944,1.580393,3.318143,33.169672,86.030079,,-144.920426
77528,6576,17311,22853,2005,pre_monsoon,1,1,0.0,5.473833,6.706491,0.0,0.0,0.0,81.619917,55.96254,0.0,,,0.0
64733,22804,17311,22853,2005,pre_monsoon,2,0,129.87,0.013413,6.706491,19.36482,1936.482047,1762.198662,0.200008,0.525348,47.813368,,77.816046,208.89967
76686,10459,17311,22853,2005,pre_monsoon,2,0,-14.63,0.223032,6.706491,-2.181469,-218.146857,-198.51364,3.325619,7.79976,5.386229,13.969921,,-23.53278
23471,22818,17311,22853,2005,pre_monsoon,3,0,0.1706,0.233092,6.706491,0.025438,2.543804,2.314862,3.475624,8.207418,0.062809,,0.102221,0.274415
68612,10457,17311,22853,2005,pre_monsoon,3,0,5.335,0.106776,6.706491,0.795498,79.549794,72.390312,1.592124,3.896252,1.964151,,3.196647,8.581503
47377,22814,17311,22853,2005,pre_monsoon,4,0,17.83,0.024807,6.706491,2.658618,265.861823,241.934258,0.369894,0.946313,6.564352,,10.683453,28.680073
21623,22796,17311,22853,2005,monsoon,1,1,0.499,0.761227,158.188369,0.003154,0.315447,0.290211,0.481216,0.53248,0.286611,,0.323662,0.371713
26992,22794,17311,22853,2005,monsoon,1,1,0.96,0.761227,158.188369,0.006069,0.606871,0.558322,0.481216,0.53248,0.551397,,0.622676,0.715119
44124,22795,17311,22853,2005,monsoon,1,1,0.0,2.114407,158.188369,0.0,0.0,0.0,1.336639,2.021205,0.0,,,0.0
45325,22805,17311,22853,2005,monsoon,1,1,8.136,1.038722,158.188369,0.051432,5.143235,4.731776,0.656636,0.97693,4.673088,,5.277178,6.060638
70830,10451,17311,22853,2005,monsoon,1,1,51.399,3.652925,158.188369,0.324923,32.492275,29.892893,2.309225,3.318143,29.522129,,33.338457,38.287944
77528,6576,17311,22853,2005,monsoon,1,1,0.0,116.642812,158.188369,0.0,0.0,0.0,73.736655,55.96254,0.0,,,0.0
64733,22804,17311,22853,2005,monsoon,2,0,63.872,0.423521,158.188369,0.403772,40.377178,37.147004,0.267732,0.525348,36.686266,,41.428704,47.579283
76686,10459,17311,22853,2005,monsoon,2,0,-19.93,6.482366,158.188369,-0.125989,-12.598904,-11.590991,4.097878,7.79976,11.447227,100.0,,-14.846179
23471,22818,17311,22853,2005,monsoon,3,0,0.1053,6.784126,158.188369,0.000666,0.066566,0.061241,4.288638,8.207418,0.060481,,0.0683,0.07844
68612,10457,17311,22853,2005,monsoon,3,0,11.653,3.657843,158.188369,0.073665,7.366534,6.777211,2.312334,3.896252,6.693153,,7.558377,8.680508
47377,22814,17311,22853,2005,monsoon,4,0,17.549,0.800402,158.188369,0.110937,11.093736,10.206237,0.50598,0.946313,10.079648,,11.382645,13.072533
21623,22796,17311,22853,2005,winter,1,1,0.475,0.450089,82.784745,0.005738,0.573777,0.527875,0.543685,0.53248,0.08473,,0.096196,0.111252
26992,22794,17311,22853,2005,winter,1,1,3.494,0.450089,82.784745,0.042206,4.220584,3.882938,0.543685,0.53248,0.623255,,0.7076,0.818347
44124,22795,17311,22853,2005,winter,1,1,-30.713,1.070684,82.784745,-0.370998,-37.099831,-34.131844,1.293335,2.021205,5.47854,45.961307,,-7.193441
45325,22805,17311,22853,2005,winter,1,1,4.836,0.664097,82.784745,0.058417,5.841656,5.374324,0.802198,0.97693,0.862639,,0.97938,1.132663
70830,10451,17311,22853,2005,winter,1,1,333.623,1.907279,82.784745,4.030006,403.000579,370.760532,2.303902,3.318143,59.511179,,67.564836,78.139463
77528,6576,17311,22853,2005,winter,1,1,-13.965,59.82458,82.784745,-0.168691,-16.86905,-15.519526,72.265223,55.96254,2.491056,20.898305,,-3.27081
64733,22804,17311,22853,2005,winter,2,0,127.867,0.279498,82.784745,1.544572,154.457202,142.100626,0.33762,0.525348,22.808727,,25.895436,29.948351
76686,10459,17311,22853,2005,winter,2,0,-22.0,4.874018,82.784745,-0.265749,-26.574945,-24.448949,5.88758,7.79976,3.924328,32.9225,,-5.152727
23471,22818,17311,22853,2005,winter,3,0,-0.1456,5.092224,82.784745,-0.001759,-0.175878,-0.161808,6.151162,8.207418,0.025972,0.217887,,-0.034102
68612,10457,17311,22853,2005,winter,3,0,17.483,2.067948,82.784745,0.211186,21.118625,19.429135,2.497983,3.896252,3.118592,,3.540631,4.094778
47377,22814,17311,22853,2005,winter,4,0,6.004,0.497862,82.784745,0.072525,7.252544,6.67234,0.601393,0.946313,1.070985,,1.215921,1.406226
21623,22796,17311,22853,2006,dry,1,1,0.116,0.259967,36.798249,0.003152,0.315232,0.283709,0.706467,0.53248,0.030206,,0.042875,0.073853
26992,22794,17311,22853,2006,dry,1,1,5.679,0.259967,36.798249,0.154328,15.432799,13.889519,0.706467,0.53248,1.478777,,2.09905,3.61562
44124,22795,17311,22853,2006,dry,1,1,13.44,0.737475,36.798249,0.365235,36.523477,32.871129,2.004103,2.021205,3.499695,,4.96764,8.556776
45325,22805,17311,22853,2006,dry,1,1,1.083,0.330566,36.798249,0.029431,2.943075,2.648767,0.89832,0.97693,0.282007,,0.400294,0.689508
70830,10451,17311,22853,2006,dry,1,1,168.02,1.269158,36.798249,4.565978,456.597807,410.938026,3.448963,3.318143,43.751391,,62.102894,106.972436
77528,6576,17311,22853,2006,dry,1,1,-89.618,25.084097,36.798249,-2.435388,-243.538759,-219.184883,68.166549,55.96254,23.335985,78.970766,,-57.056635
64733,22804,17311,22853,2006,dry,2,0,15.521,0.126432,36.798249,0.421786,42.178637,37.960773,0.343582,0.525348,4.041574,,5.736811,9.881676
76686,10459,17311,22853,2006,dry,2,0,-23.05,2.278051,36.798249,-0.626388,-62.638849,-56.374964,6.19065,7.79976,6.002081,20.311502,,-14.675126
23471,22818,17311,22853,2006,dry,3,0,-0.8145,2.362685,36.798249,-0.022134,-2.213421,-1.992078,6.420645,8.207418,0.212091,0.717732,,-0.518564
68612,10457,17311,22853,2006,dry,3,0,64.89,1.205202,36.798249,1.763399,176.33991,158.705919,3.275161,3.896252,16.896963,,23.984387,41.313185
47377,22814,17311,22853,2006,dry,4,0,1.802,0.231888,36.798249,0.04897,4.896972,4.407275,0.630161,0.946313,0.46923,,0.666048,1.14727
21623,22796,17311,22853,2006,pre_monsoon,1,1,0.066,0.100259,27.689124,0.002384,0.238361,0.216908,0.362087,0.53248,0.012319,,0.215012,-0.013914
26992,22794,17311,22853,2006,pre_monsoon,1,1,13.193,0.100259,27.689124,0.476469,47.646867,43.358649,0.362087,0.53248,2.462567,,42.979541,-2.781281
44124,22795,17311,22853,2006,pre_monsoon,1,1,-2.512,0.216386,27.689124,-0.090722,-9.072154,-8.25566,0.781484,2.021205,0.468883,0.497381,,0.529567
45325,22805,17311,22853,2006,pre_monsoon,1,1,-55.63,0.120751,27.689124,-2.009092,-200.909211,-182.827382,0.436095,0.97693,10.383735,11.014845,,11.727635
70830,10451,17311,22853,2006,pre_monsoon,1,1,-320.09,0.393737,27.689124,-11.560135,-1156.013469,-1051.972257,1.421993,3.318143,59.747076,63.378423,,67.479752
77528,6576,17311,22853,2006,pre_monsoon,1,1,17.437,23.115832,27.689124,0.629742,62.974185,57.306508,83.483437,55.96254,3.25474,,56.805447,-3.67598
64733,22804,17311,22853,2006,pre_monsoon,2,0,-114.296,0.03951,27.689124,-4.12783,-412.783016,-375.632544,0.14269,0.525348,21.334162,22.630823,,24.095304
76686,10459,17311,22853,2006,pre_monsoon,2,0,-11.97,0.683563,27.689124,-0.4323,-43.22997,-39.339273,2.468705,7.79976,2.234286,2.370083,,2.523455
23471,22818,17311,22853,2006,pre_monsoon,3,0,-0.1977,0.710758,27.689124,-0.00714,-0.713999,-0.649739,2.566919,8.207418,0.036902,0.039145,,0.041678
68612,10457,17311,22853,2006,pre_monsoon,3,0,-0.35,0.361626,27.689124,-0.01264,-1.264034,-1.150271,1.306023,3.896252,0.06533,0.069301,,0.073785
47377,22814,17311,22853,2006,pre_monsoon,4,0,0.0,0.082111,27.689124,0.0,0.0,0.0,0.296546,0.946313,0.0,,,-0.0
21623,22796,17311,22853,2006,monsoon,1,1,0.229,1.47112,299.007147,0.000766,0.076587,0.07046,0.492001,0.53248,0.07747,,0.092937,0.11612
26992,22794,17311,22853,2006,monsoon,1,1,0.0,1.47112,299.007147,0.0,0.0,0.0,0.492001,0.53248,0.0,,,0.0
44124,22795,17311,22853,2006,monsoon,1,1,0.0,3.848456,299.007147,0.0,0.0,0.0,1.287078,2.021205,0.0,,,0.0
45325,22805,17311,22853,2006,monsoon,1,1,0.0,1.922986,299.007147,0.0,0.0,0.0,0.643124,0.97693,0.0,,,0.0
70830,10451,17311,22853,2006,monsoon,1,1,231.05,6.724933,299.007147,0.772724,77.2724,71.090608,2.249088,3.318143,78.163455,,93.76858,117.159076
77528,6576,17311,22853,2006,monsoon,1,1,13.086,224.080579,299.007147,0.043765,4.376484,4.026365,74.941546,55.96254,4.426951,,5.31078,6.635549
64733,22804,17311,22853,2006,monsoon,2,0,-39.344,0.738063,299.007147,-0.131582,-13.158214,-12.105557,0.246838,0.525348,13.309946,79.977233,,-19.950256
76686,10459,17311,22853,2006,monsoon,2,0,-9.85,11.444156,299.007147,-0.032942,-3.294236,-3.030697,3.827386,7.79976,3.332223,20.022767,,-4.994663
23471,22818,17311,22853,2006,monsoon,3,0,0.4885,11.961092,299.007147,0.001634,0.163374,0.150304,4.00027,8.207418,0.165258,,0.198251,0.247705
68612,10457,17311,22853,2006,monsoon,3,0,0.0,6.548917,299.007147,0.0,0.0,0.0,2.190221,3.896252,0.0,,,0.0
47377,22814,17311,22853,2006,monsoon,4,0,1.551,1.429474,299.007147,0.005187,0.518717,0.477219,0.478073,0.946313,0.524698,,0.629453,0.786469
21623,22796,17311,22853,2006,winter,1,1,0.326,0.602756,111.772979,0.002917,0.291663,0.26833,0.539268,0.53248,0.662389,,0.797421,1.001604
26992,22794,17311,22853,2006,winter,1,1,-1.674,0.602756,111.772979,-0.014977,-1.497679,-1.377864,0.539268,0.53248,3.401347,20.086393,,-5.143205
44124,22795,17311,22853,2006,winter,1,1,0.039,2.156442,111.772979,0.000349,0.034892,0.032101,1.929305,2.021205,0.079243,,0.095397,0.119824
45325,22805,17311,22853,2006,winter,1,1,0.0,0.785301,111.772979,0.0,0.0,0.0,0.702586,0.97693,0.0,,,0.0
70830,10451,17311,22853,2006,winter,1,1,1.01,3.570998,111.772979,0.009036,0.903617,0.831328,3.194867,3.318143,2.052186,,2.470537,3.103128
77528,6576,17311,22853,2006,winter,1,1,22.807,76.606401,111.772979,0.204048,20.404753,18.772373,68.537496,55.96254,46.340809,,55.787661,70.072324
64733,22804,17311,22853,2006,winter,2,0,12.751,0.333831,111.772979,0.114079,11.407945,10.495309,0.298669,0.525348,25.908347,,31.189918,39.176227
76686,10459,17311,22853,2006,winter,2,0,-6.66,5.470839,111.772979,-0.059585,-5.958506,-5.481826,4.894599,7.79976,13.53224,79.913607,,-20.462212
23471,22818,17311,22853,2006,winter,3,0,0.7908,5.681795,111.772979,0.007075,0.707506,0.650905,5.083335,8.207418,1.606801,,1.934357,2.429657
68612,10457,17311,22853,2006,winter,3,0,0.0,3.405157,111.772979,0.0,0.0,0.0,3.046494,3.896252,0.0,,,0.0
47377,22814,17311,22853,2006,winter,4,0,3.158,0.601067,111.772979,0.028254,2.82537,2.59934,0.537757,0.946313,6.416639,,7.724709,9.702653
21623,22796,17311,22853,2007,dry,1,1,0.355,0.067324,10.414088,0.034088,3.408844,3.067959,0.646468,0.53248,0.443427,,0.51771,0.621888
26992,22794,17311,22853,2007,dry,1,1,-8.687,0.067324,10.414088,-0.834158,-83.415848,-75.074263,0.646468,0.53248,10.850856,75.624619,,-15.217871
44124,22795,17311,22853,2007,dry,1,1,0.381,0.269604,10.414088,0.036585,3.658506,3.292655,2.588838,2.021205,0.475904,,0.555627,0.667435
45325,22805,17311,22853,2007,dry,1,1,0.0,0.100948,10.414088,0.0,0.0,0.0,0.969342,0.97693,0.0,,,0.0
70830,10451,17311,22853,2007,dry,1,1,7.75,0.439304,10.414088,0.744184,74.418421,66.976579,4.21836,3.318143,9.680457,,11.302121,13.576436
77528,6576,17311,22853,2007,dry,1,1,20.431,5.897576,10.414088,1.961862,196.186162,176.567545,56.630744,55.96254,25.520184,,29.795308,35.790989
64733,22804,17311,22853,2007,dry,2,0,35.239,0.049403,10.414088,3.383782,338.378158,304.540342,0.474388,0.525348,44.016728,,51.39038,61.731618
76686,10459,17311,22853,2007,dry,2,0,-2.8,0.771462,10.414088,-0.268867,-26.886655,-24.19799,7.407872,7.79976,3.497456,24.375381,,-4.905035
23471,22818,17311,22853,2007,dry,3,0,0.5732,0.8054,10.414088,0.055041,5.504082,4.953674,7.733752,8.207418,0.715979,,0.835919,1.004131
68612,10457,17311,22853,2007,dry,3,0,0.0,0.45115,10.414088,0.0,0.0,0.0,4.332116,3.896252,0.0,,,0.0
47377,22814,17311,22853,2007,dry,4,0,3.842,0.087021,10.414088,0.368923,36.892332,33.203099,0.835604,0.946313,4.799009,,5.602935,6.730409
21623,22796,17311,22853,2007,pre_monsoon,1,1,0.347,0.127304,27.608371,0.012569,1.256865,1.143747,0.461108,0.53248,0.21418,,0.21418,0.21418
26992,22794,17311,22853,2007,pre_monsoon,1,1,0.0,0.127304,27.608371,0.0,0.0,0.0,0.461108,0.53248,0.0,,,0.0
44124,22795,17311,22853,2007,pre_monsoon,1,1,0.576,0.385389,27.608371,0.020863,2.086324,1.898555,1.395915,2.021205,0.355526,,0.355526,0.355526
45325,22805,17311,22853,2007,pre_monsoon,1,1,40.992,0.179577,27.608371,1.484767,148.476705,135.113801,0.650445,0.97693,25.30158,,25.30158,25.30158
70830,10451,17311,22853,2007,pre_monsoon,1,1,8.24,0.655624,27.608371,0.29846,29.84602,27.159878,2.37473,3.318143,5.085993,,5.085993,5.085993
77528,6576,17311,22853,2007,pre_monsoon,1,1,14.838,20.824435,27.608371,0.537446,53.744568,48.907557,75.427973,55.96254,9.15849,,9.15849,9.15849
64733,22804,17311,22853,2007,pre_monsoon,2,0,92.8,0.077298,27.608371,3.361299,336.129933,305.878239,0.27998,0.525348,57.279142,,57.279142,57.279142
76686,10459,17311,22853,2007,pre_monsoon,2,0,0.08,1.273167,27.608371,0.002898,0.289767,0.263688,4.611524,7.79976,0.049379,,0.049379,0.049379
23471,22818,17311,22853,2007,pre_monsoon,3,0,0.1656,1.328406,27.608371,0.005998,0.599818,0.545834,4.811605,8.207418,0.102214,,0.102214,0.102214
68612,10457,17311,22853,2007,pre_monsoon,3,0,0.0,0.667052,27.608371,0.0,0.0,0.0,2.416123,3.896252,0.0,,,0.0
47377,22814,17311,22853,2007,pre_monsoon,4,0,3.975,0.134816,27.608371,0.143978,14.397807,13.102004,0.488314,0.946313,2.453498,,2.453498,2.453498
21623,22796,17311,22853,2007,monsoon,1,1,0.272,1.805677,369.319386,0.000736,0.073649,0.067757,0.48892,0.53248,0.204601,,0.204601,0.204601
26992,22794,17311,22853,2007,monsoon,1,1,0.0,1.805677,369.319386,0.0,0.0,0.0,0.48892,0.53248,0.0,,,0.0
44124,22795,17311,22853,2007,monsoon,1,1,0.551,4.860034,369.319386,0.001492,0.149193,0.137258,1.315943,2.021205,0.414468,,0.414468,0.414468
45325,22805,17311,22853,2007,monsoon,1,1,89.5,2.544272,369.319386,0.242338,24.233767,22.295066,0.688908,0.97693,67.322845,,67.322845,67.322845
70830,10451,17311,22853,2007,monsoon,1,1,10.21,8.446216,369.319386,0.027645,2.764545,2.543381,2.286968,3.318143,7.68007,,7.68007,7.68007
77528,6576,17311,22853,2007,monsoon,1,1,14.483,261.23662,369.319386,0.039215,3.921538,3.607815,70.734608,55.96254,10.894266,,10.894266,10.894266
64733,22804,17311,22853,2007,monsoon,2,0,14.081,1.059126,369.319386,0.038127,3.812689,3.507674,0.286778,0.525348,10.591877,,10.591877,10.591877
76686,10459,17311,22853,2007,monsoon,2,0,0.52,15.606754,369.319386,0.001408,0.1408,0.129536,4.225815,7.79976,0.391149,,0.391149,0.391149
23471,22818,17311,22853,2007,monsoon,3,0,0.1085,16.38449,369.319386,0.000294,0.029378,0.027028,4.436401,8.207418,0.081615,,0.081615,0.081615
68612,10457,17311,22853,2007,monsoon,3,0,0.0,8.691751,369.319386,0.0,0.0,0.0,2.353451,3.896252,0.0,,,0.0
47377,22814,17311,22853,2007,monsoon,4,0,3.216,2.079912,369.319386,0.008708,0.870791,0.801128,0.563174,0.946313,2.419109,,2.419109,2.419109
21623,22796,17311,22853,2007,winter,1,1,0.127,1.960995,348.60929,0.000364,0.03643,0.033516,0.562519,0.53248,0.385718,,0.541818,0.910159
26992,22794,17311,22853,2007,winter,1,1,0.0,1.960995,348.60929,0.0,0.0,0.0,0.562519,0.53248,0.0,,,0.0
44124,22795,17311,22853,2007,winter,1,1,0.289,7.568155,348.60929,0.000829,0.082901,0.076269,2.170956,2.021205,0.877736,,1.232956,2.07115
45325,22805,17311,22853,2007,winter,1,1,0.0,3.468247,348.60929,0.0,0.0,0.0,0.994881,0.97693,0.0,,,0.0
70830,10451,17311,22853,2007,winter,1,1,12.5,12.395167,348.60929,0.035857,3.585676,3.298822,3.555604,3.318143,37.96438,,53.328555,89.582617
77528,6576,17311,22853,2007,winter,1,1,7.677,194.997418,348.60929,0.022022,2.202179,2.026005,55.935807,55.96254,23.316204,,32.752265,55.01806
64733,22804,17311,22853,2007,winter,2,0,-7.376,1.839577,348.60929,-0.021158,-2.115836,-1.946569,0.52769,0.525348,22.402022,77.756694,,-52.86091
76686,10459,17311,22853,2007,winter,2,0,1.24,27.981939,348.60929,0.003557,0.355699,0.327243,8.026734,7.79976,3.766067,,5.290193,8.886596
23471,22818,17311,22853,2007,winter,3,0,0.0696,29.382972,348.60929,0.0002,0.019965,0.018368,8.428626,8.207418,0.211386,,0.296933,0.498796
68612,10457,17311,22853,2007,winter,3,0,-2.11,14.166072,348.60929,-0.006053,-0.605262,-0.556841,4.063596,3.896252,6.408387,22.243306,,-15.121546
47377,22814,17311,22853,2007,winter,4,0,1.537,3.271133,348.60929,0.004409,0.440895,0.405623,0.938338,0.946313,4.6681,,6.557279,11.015079
21623,22796,17311,22853,2008,dry,1,1,-0.033,0.172869,29.73844,-0.00111,-0.110967,-0.10098,0.581297,0.53248,0.127653,1.643426,,-0.151131
26992,22794,17311,22853,2008,dry,1,1,0.0,0.172869,29.73844,0.0,0.0,0.0,0.581297,0.53248,0.0,,,0.0
44124,22795,17311,22853,2008,dry,1,1,-0.172,0.716334,29.73844,-0.005784,-0.578376,-0.526322,2.408782,2.021205,0.665344,8.565737,,-0.787715
45325,22805,17311,22853,2008,dry,1,1,0.0,0.328601,29.73844,0.0,0.0,0.0,1.104969,0.97693,0.0,,,0.0
70830,10451,17311,22853,2008,dry,1,1,21.57,1.161873,29.73844,0.725324,72.532386,66.004471,3.906974,3.318143,83.438744,,90.465665,98.784995
77528,6576,17311,22853,2008,dry,1,1,0.0,15.668292,29.73844,0.0,0.0,0.0,52.687,55.96254,0.0,,,0.0
64733,22804,17311,22853,2008,dry,2,0,-1.803,0.183068,29.73844,-0.060629,-6.06286,-5.517203,0.615593,0.525348,6.974504,89.790837,,-8.257271
76686,10459,17311,22853,2008,dry,2,0,2.22,2.919894,29.73844,0.074651,7.465086,6.793228,9.818585,7.79976,8.587576,,9.310792,10.167023
23471,22818,17311,22853,2008,dry,3,0,0.0533,3.061578,29.73844,0.001792,0.179229,0.163099,10.295019,8.207418,0.206179,,0.223543,0.2441
68612,10457,17311,22853,2008,dry,3,0,0.0,1.370522,29.73844,0.0,0.0,0.0,4.608586,3.896252,0.0,,,0.0
47377,22814,17311,22853,2008,dry,4,0,0.0,0.313354,29.73844,0.0,0.0,0.0,1.0537,0.946313,0.0,,,0.0
21623,22796,17311,22853,2008,pre_monsoon,1,1,-0.129,0.07233,18.924846,-0.006816,-0.681644,-0.620296,0.382196,0.53248,0.375301,8.420366,,-0.41203
26992,22794,17311,22853,2008,pre_monsoon,1,1,0.0,0.07233,18.924846,0.0,0.0,0.0,0.382196,0.53248,0.0,,,0.0
44124,22795,17311,22853,2008,pre_monsoon,1,1,-0.686,0.243013,18.924846,-0.036249,-3.624864,-3.298627,1.284096,2.021205,1.995787,44.778068,,-2.191105
45325,22805,17311,22853,2008,pre_monsoon,1,1,0.0,0.117038,18.924846,0.0,0.0,0.0,0.618437,0.97693,0.0,,,0.0
70830,10451,17311,22853,2008,pre_monsoon,1,1,29.23,0.406343,18.924846,1.54453,154.453041,140.552267,2.147139,3.318143,85.039159,,89.006224,93.361526
